polyid,alpha,I_index,flowtotalcnt,flowtotallength
7918,823.8826872619017,4.0,4.0,34.50520598773587
7921,823.8826872619017,1.0,1.0,8.456015553870365
7923,823.8826872619017,2.0,2.0,20.53763773778784
7932,823.8826872619017,1.0,1.0,1.125737985488078
7933,823.8826872619017,3.0,3.0,58.83148821345286
7934,823.8826872619017,1.0,1.0,21.59716308960311
7935,823.8826872619017,8.0,10.0,133.21613648381808
7952,823.8826872619017,1.0,1.0,14.383511695514912
7966,823.8826872619017,1.0,1.0,8.036712026278126
7979,823.8826872619017,3.0,3.0,42.05055075482937
7980,823.8826872619017,7.0,12.0,82.10133565817861
7981,823.8826872619017,9.0,19.0,184.9970652671311
7982,823.8826872619017,4.0,5.0,46.251302447017
7983,823.8826872619017,4.0,5.0,80.84170013457734
7984,823.8826872619017,4.0,11.0,53.837820220852976
7985,823.8826872619017,2.0,3.0,7.925868862453815
7986,823.8826872619017,2.0,3.0,5.3954848446241535
7987,823.8826872619017,11.0,46.0,256.6603729537452
7988,823.8826872619017,6.0,22.0,87.92036495115626
7989,823.8826872619017,8.0,23.0,113.7197829455431
7990,823.8826872619017,8.0,29.0,139.06887484471008
7991,823.8826872619017,13.0,67.0,404.652459151402
7992,823.8826872619017,9.0,26.0,170.5763565329704
7993,823.8826872619017,11.0,40.0,282.25778746889205
7994,823.8826872619017,13.0,41.0,333.6931802435164
7995,823.8826872619017,10.0,31.0,240.7120086968966
7996,823.8826872619017,7.0,16.0,115.47866055213213
7997,823.8826872619017,9.0,36.0,196.95573861302495
7998,823.8826872619017,4.0,4.0,32.51545740113396
8000,823.8826872619017,1.0,1.0,1.6290063545573559
8003,823.8826872619017,2.0,2.0,21.95614447944831
8004,823.8826872619017,8.0,18.0,136.4756249823631
8005,823.8826872619017,13.0,73.0,498.78627927780883
8006,823.8826872619017,7.0,14.0,101.91220689744952
8007,823.8826872619017,4.0,6.0,33.30740118150958
8008,823.8826872619017,10.0,29.0,211.40282525633478
8009,823.8826872619017,8.0,20.0,165.02375044385022
8010,823.8826872619017,4.0,11.0,39.4582188888446
8012,823.8826872619017,1.0,1.0,3.371662185055955
8013,823.8826872619017,1.0,2.0,13.117212033085007
8014,823.8826872619017,1.0,1.0,10.750442247872776
8018,823.8826872619017,1.0,1.0,10.299360868233572
8020,823.8826872619017,4.0,6.0,41.38195357247245
8021,823.8826872619017,7.0,10.0,106.86159888167981
8022,823.8826872619017,1.0,2.0,11.202927862470409
8023,823.8826872619017,3.0,4.0,49.630209471151346
8024,823.8826872619017,1.0,1.0,1.6831935341112372
8025,823.8826872619017,2.0,2.0,19.431316282547822
8026,823.8826872619017,4.0,6.0,41.05753599069345
8027,823.8826872619017,7.0,8.0,96.85794649318355
8028,823.8826872619017,1.0,1.0,6.243523117941278
8030,823.8826872619017,1.0,1.0,8.44083453925519
8031,823.8826872619017,2.0,4.0,11.411250356541364
8037,823.8826872619017,2.0,2.0,38.236621145902184
8038,823.8826872619017,1.0,1.0,18.558080792870793
8040,823.8826872619017,1.0,1.0,20.077731435057405
8041,823.8826872619017,7.0,9.0,131.56577712644597
8042,823.8826872619017,4.0,4.0,43.84086965616933
8043,823.8826872619017,1.0,1.0,6.511615561179022
8048,823.8826872619017,3.0,3.0,49.90327583961007
8073,823.8826872619017,1.0,1.0,11.632765455297639
8076,823.8826872619017,5.0,5.0,71.61096774208936
8077,823.8826872619017,4.0,4.0,54.07199023225123
8079,823.8826872619017,5.0,5.0,47.74103976703989
8081,823.8826872619017,4.0,5.0,46.21513863153525
8082,823.8826872619017,3.0,3.0,40.99837976895594
8083,823.8826872619017,1.0,1.0,3.0241626183825483
8086,823.8826872619017,9.0,18.0,143.5596045718765
8087,823.8826872619017,2.0,2.0,37.945900789664066
8088,823.8826872619017,6.0,8.0,69.85239483425006
8089,823.8826872619017,4.0,10.0,67.6373531534461
8090,823.8826872619017,8.0,23.0,168.62337499668797
8091,823.8826872619017,3.0,7.0,52.535335708271084
8092,823.8826872619017,9.0,17.0,137.37208015699807
8093,823.8826872619017,11.0,42.0,307.40711267138835
8094,823.8826872619017,11.0,50.0,250.9275108648833
8095,823.8826872619017,8.0,19.0,124.67702874322926
8096,823.8826872619017,8.0,19.0,154.58608197465716
8097,823.8826872619017,9.0,29.0,173.65803948444437
8098,823.8826872619017,7.0,14.0,102.65484956396372
8099,823.8826872619017,3.0,5.0,24.062369710680045
8100,823.8826872619017,12.0,32.0,280.29101214405057
8101,823.8826872619017,9.0,21.0,162.73558233930197
8102,823.8826872619017,4.0,8.0,32.26937992325411
8103,823.8826872619017,10.0,41.0,249.2581159568189
8104,823.8826872619017,5.0,9.0,80.61780159696156
8108,823.8826872619017,2.0,2.0,15.432822930461734
8109,823.8826872619017,5.0,12.0,67.20250562810266
8110,823.8826872619017,6.0,7.0,60.8932989499088
8111,823.8826872619017,13.0,55.0,466.70295664759783
8112,823.8826872619017,9.0,17.0,159.46492154413002
8113,823.8826872619017,11.0,24.0,229.10809457438953
8114,823.8826872619017,5.0,10.0,46.857578920746676
8115,823.8826872619017,7.0,11.0,61.85384770816781
8118,823.8826872619017,3.0,6.0,22.658744191000874
8120,823.8826872619017,1.0,1.0,1.4001841711382217
8121,823.8826872619017,1.0,1.0,7.9283676173891395
8124,823.8826872619017,1.0,1.0,1.933199824420793
8125,823.8826872619017,1.0,1.0,14.611900852925292
8126,823.8826872619017,6.0,13.0,88.64297062856305
8127,823.8826872619017,3.0,4.0,19.984747918505846
8128,823.8826872619017,2.0,4.0,17.816510030880345
8129,823.8826872619017,5.0,5.0,57.07719941680336
8130,823.8826872619017,2.0,3.0,20.90421553825843
8131,823.8826872619017,3.0,3.0,45.98767556482775
8132,823.8826872619017,12.0,20.0,217.6578989457028
8133,823.8826872619017,5.0,6.0,92.16964730702647
8134,823.8826872619017,3.0,4.0,34.33147078350582
8137,823.8826872619017,4.0,7.0,54.59212671578176
8138,823.8826872619017,1.0,1.0,1.3620515674441362
8141,823.8826872619017,1.0,2.0,5.608186709982484
8142,823.8826872619017,2.0,2.0,39.61807968414618
8145,823.8826872619017,2.0,3.0,37.537636321044346
8147,823.8826872619017,1.0,1.0,21.62164382581211
8152,823.8826872619017,1.0,1.0,11.185079602388926
8153,823.8826872619017,2.0,2.0,10.057680989556825
8161,823.8826872619017,1.0,1.0,7.292870393094466
8177,823.8826872619017,1.0,1.0,15.683536938193052
8178,823.8826872619017,1.0,1.0,6.514685448455771
8179,823.8826872619017,1.0,1.0,21.816334099151607
8181,823.8826872619017,1.0,1.0,1.1451542330513986
8182,823.8826872619017,1.0,1.0,9.935828836444488
8185,823.8826872619017,1.0,1.0,9.604021311779194
8188,823.8826872619017,5.0,9.0,76.17473689018085
8189,823.8826872619017,2.0,2.0,18.92035502060559
8190,823.8826872619017,4.0,4.0,37.269574774534675
8191,823.8826872619017,4.0,4.0,27.52363882217955
8192,823.8826872619017,4.0,4.0,62.75188316848431
8194,823.8826872619017,2.0,2.0,17.110633611680452
8195,823.8826872619017,5.0,7.0,30.021493102263726
8196,823.8826872619017,8.0,26.0,150.2916621116489
8198,823.8826872619017,9.0,30.0,221.1188556313934
8199,823.8826872619017,11.0,38.0,324.9816772119415
8200,823.8826872619017,7.0,15.0,139.52387384485147
8201,823.8826872619017,7.0,15.0,128.2724719522566
8202,823.8826872619017,5.0,7.0,50.62753456266293
8203,823.8826872619017,9.0,23.0,190.6656427181693
8204,823.8826872619017,6.0,16.0,93.49164190167463
8205,823.8826872619017,12.0,27.0,286.3188349519942
8206,823.8826872619017,8.0,22.0,130.0074273158683
8207,823.8826872619017,1.0,2.0,13.832919476494606
8208,823.8826872619017,7.0,9.0,98.0119190680188
8209,823.8826872619017,5.0,9.0,60.176919070755666
8210,823.8826872619017,1.0,1.0,13.640960158538144
8214,823.8826872619017,2.0,5.0,29.224204603591076
8215,823.8826872619017,3.0,5.0,31.712446916913336
8216,823.8826872619017,1.0,1.0,14.95663988056201
8217,823.8826872619017,12.0,30.0,268.3151924078916
8218,823.8826872619017,12.0,34.0,315.7982495628652
8219,823.8826872619017,13.0,44.0,345.25461338234425
8220,823.8826872619017,5.0,7.0,62.85154353176053
8221,823.8826872619017,6.0,7.0,70.47845039987742
8226,823.8826872619017,2.0,2.0,10.94013884510447
8227,823.8826872619017,1.0,2.0,7.0459810717759295
8228,823.8826872619017,1.0,1.0,4.294139655766704
8229,823.8826872619017,2.0,2.0,8.564288595513592
8230,823.8826872619017,3.0,4.0,21.79544744168539
8231,823.8826872619017,3.0,3.0,41.62288385840919
8232,823.8826872619017,3.0,3.0,22.294830949311297
8233,823.8826872619017,2.0,2.0,10.82305036338215
8234,823.8826872619017,3.0,3.0,40.235781830396476
8235,823.8826872619017,1.0,1.0,7.158421053978353
8237,823.8826872619017,3.0,4.0,22.67528642866277
8238,823.8826872619017,1.0,1.0,10.595644015662403
8239,823.8826872619017,1.0,1.0,12.897619796296182
8243,823.8826872619017,4.0,4.0,50.70589799513318
8244,823.8826872619017,1.0,1.0,9.901439195845997
8245,823.8826872619017,1.0,2.0,1.7793722934087446
8247,823.8826872619017,4.0,5.0,41.378319840613045
8251,823.8826872619017,2.0,2.0,37.96803552129343
8260,823.8826872619017,2.0,2.0,35.86314104793235
8285,823.8826872619017,1.0,1.0,10.03634456006229
8287,823.8826872619017,1.0,1.0,6.767463300903988
8290,823.8826872619017,1.0,1.0,5.2086431052959155
8294,823.8826872619017,2.0,2.0,20.316474915889042
8295,823.8826872619017,2.0,2.0,27.44113845821782
8296,823.8826872619017,3.0,3.0,34.76867682378682
8297,823.8826872619017,1.0,1.0,3.487701704689313
8301,823.8826872619017,11.0,30.0,261.2233769420659
8302,823.8826872619017,10.0,20.0,163.50376381706627
8303,823.8826872619017,11.0,26.0,239.96414756606939
8304,823.8826872619017,14.0,51.0,407.5051095662688
8305,823.8826872619017,6.0,9.0,86.41449182996556
8306,823.8826872619017,1.0,2.0,11.413420977861946
8307,823.8826872619017,10.0,24.0,218.2759548391569
8308,823.8826872619017,8.0,17.0,119.66744951528379
8309,823.8826872619017,5.0,9.0,40.03859319785807
8310,823.8826872619017,6.0,11.0,71.74505120651028
8311,823.8826872619017,8.0,12.0,122.27580388255586
8312,823.8826872619017,3.0,3.0,26.179476623924355
8313,823.8826872619017,9.0,23.0,172.6700708046467
8315,823.8826872619017,1.0,1.0,23.606652650428412
8320,823.8826872619017,5.0,6.0,57.872770417906054
8321,823.8826872619017,4.0,6.0,55.890137489210794
8322,823.8826872619017,11.0,25.0,217.20050030963768
8323,823.8826872619017,11.0,27.0,260.3778275657938
8324,823.8826872619017,13.0,40.0,354.21750368797206
8325,823.8826872619017,10.0,17.0,174.12715160217786
8326,823.8826872619017,8.0,16.0,119.67730942712335
8327,823.8826872619017,6.0,9.0,88.1317218173789
8330,823.8826872619017,1.0,1.0,13.52406624013587
8331,823.8826872619017,2.0,2.0,26.040534720356554
8332,823.8826872619017,2.0,2.0,31.768265141678214
8334,823.8826872619017,3.0,3.0,12.800990934642579
8336,823.8826872619017,1.0,1.0,2.895643335028078
8343,823.8826872619017,2.0,4.0,12.28615114357932
8347,823.8826872619017,1.0,1.0,14.483527164915673
8348,823.8826872619017,5.0,6.0,80.04167349213894
8349,823.8826872619017,2.0,3.0,54.08713338318931
8350,823.8826872619017,1.0,1.0,13.251105619349396
8351,823.8826872619017,1.0,1.0,18.084284411175705
8352,823.8826872619017,4.0,6.0,82.02634538879842
8353,823.8826872619017,7.0,11.0,127.08851060068238
8354,823.8826872619017,6.0,11.0,131.4897912254697
8355,823.8826872619017,8.0,11.0,182.47697075409184
8356,823.8826872619017,9.0,10.0,169.29529975452627
8357,823.8826872619017,16.0,23.0,379.07635227173915
8358,823.8826872619017,3.0,4.0,46.985208664735715
8366,823.8826872619017,1.0,1.0,7.531642371537566
8370,823.8826872619017,1.0,1.0,25.190925480944404
8388,823.8826872619017,3.0,3.0,70.76222855087717
8389,823.8826872619017,4.0,4.0,56.31685445558136
8390,823.8826872619017,2.0,2.0,17.84203735691551
8391,823.8826872619017,1.0,1.0,20.37976805186936
8397,823.8826872619017,1.0,1.0,7.883910072762812
8398,823.8826872619017,3.0,3.0,32.51042205238333
8400,823.8826872619017,2.0,2.0,33.859348270757856
8401,823.8826872619017,6.0,8.0,64.86341588478851
8402,823.8826872619017,4.0,6.0,56.432260667964655
8403,823.8826872619017,6.0,12.0,107.52295154360972
8404,823.8826872619017,4.0,7.0,46.07512307348392
8407,823.8826872619017,7.0,11.0,92.2981832203686
8409,823.8826872619017,11.0,24.0,263.93089981073643
8410,823.8826872619017,9.0,17.0,163.12958766648532
8411,823.8826872619017,6.0,8.0,67.15090832467686
8412,823.8826872619017,2.0,2.0,16.481434203804664
8413,823.8826872619017,2.0,2.0,9.955442271167904
8414,823.8826872619017,6.0,20.0,118.31762112753522
8415,823.8826872619017,3.0,6.0,25.92960058015891
8416,823.8826872619017,2.0,3.0,9.422048811433418
8417,823.8826872619017,1.0,3.0,6.558387427479256
8418,823.8826872619017,5.0,7.0,66.37169343991182
8420,823.8826872619017,1.0,1.0,7.730823238165833
8426,823.8826872619017,2.0,4.0,20.711132953584602
8427,823.8826872619017,4.0,7.0,45.990734034964895
8428,823.8826872619017,11.0,30.0,279.6130160118493
8429,823.8826872619017,3.0,4.0,36.287943019841784
8430,823.8826872619017,4.0,4.0,51.706177422833626
8431,823.8826872619017,10.0,20.0,167.36913811041504
8432,823.8826872619017,11.0,23.0,208.24455788808976
8433,823.8826872619017,9.0,15.0,135.51068172410163
8436,823.8826872619017,1.0,1.0,4.002580798255713
8437,823.8826872619017,1.0,1.0,5.8037249831827085
8439,823.8826872619017,1.0,1.0,3.5012477645503877
8445,823.8826872619017,1.0,1.0,2.7660616656331203
8450,823.8826872619017,1.0,2.0,17.4872323092568
8454,823.8826872619017,3.0,3.0,57.414565580344906
8455,823.8826872619017,4.0,7.0,53.78849072158085
8458,823.8826872619017,5.0,8.0,96.84199980271038
8459,823.8826872619017,6.0,16.0,131.5755564025125
8460,823.8826872619017,2.0,2.0,35.26124800707333
8461,823.8826872619017,1.0,1.0,23.412947106493196
8462,823.8826872619017,23.0,41.0,806.3849114541755
8463,823.8826872619017,23.0,49.0,822.0066918055055
8464,823.8826872619017,8.0,11.0,148.8815409087357
8472,823.8826872619017,1.0,1.0,8.7157836999136
8496,823.8826872619017,3.0,5.0,44.294958185855585
8504,823.8826872619017,1.0,1.0,32.2013778192101
8505,823.8826872619017,3.0,3.0,47.15833860480563
8508,823.8826872619017,4.0,5.0,39.37812364919811
8509,823.8826872619017,3.0,4.0,19.926891070643823
8511,823.8826872619017,1.0,1.0,7.266364061857175
8512,823.8826872619017,1.0,1.0,2.656562606088447
8513,823.8826872619017,3.0,5.0,41.02521056473942
8514,823.8826872619017,10.0,21.0,203.10517519435513
8515,823.8826872619017,16.0,43.0,448.00965804724245
8516,823.8826872619017,9.0,36.0,251.73985885449164
8517,823.8826872619017,9.0,24.0,186.41294363322766
8518,823.8826872619017,4.0,9.0,72.15969032703701
8519,823.8826872619017,7.0,10.0,90.2140671380788
8520,823.8826872619017,11.0,23.0,214.29851004528643
8521,823.8826872619017,2.0,2.0,13.031926939401254
8522,823.8826872619017,2.0,3.0,17.522816168906154
8523,823.8826872619017,7.0,9.0,85.4247949157573
8526,823.8826872619017,5.0,5.0,41.47848450004158
8533,823.8826872619017,3.0,4.0,38.91252802037461
8534,823.8826872619017,11.0,26.0,211.08417058172938
8535,823.8826872619017,8.0,15.0,103.82323036755996
8537,823.8826872619017,2.0,2.0,19.318413579821133
8538,823.8826872619017,3.0,6.0,30.76480835594018
8542,823.8826872619017,1.0,1.0,8.743901401220446
8552,823.8826872619017,1.0,1.0,15.947699556569175
8559,823.8826872619017,2.0,2.0,32.71177497022836
8560,823.8826872619017,3.0,5.0,41.1112512689632
8561,823.8826872619017,2.0,2.0,34.63653803360704
8565,823.8826872619017,4.0,8.0,87.05737126008131
8566,823.8826872619017,4.0,5.0,54.95249381961033
8568,823.8826872619017,20.0,28.0,544.1357289647707
8569,823.8826872619017,40.0,1014.0,22010.215756811132
8570,823.8826872619017,10.0,10.0,228.2694335439751
8584,823.8826872619017,1.0,1.0,8.920839535801212
8598,823.8826872619017,3.0,3.0,49.572411602958624
8602,823.8826872619017,4.0,4.0,54.34051496539229
8620,823.8826872619017,1.0,1.0,7.206128219990757
8621,823.8826872619017,2.0,2.0,23.80168359861533
8622,823.8826872619017,1.0,1.0,5.059794627356914
8623,823.8826872619017,7.0,11.0,100.24028447706368
8624,823.8826872619017,3.0,4.0,23.62173960591443
8625,823.8826872619017,3.0,5.0,23.06414373249793
8626,823.8826872619017,10.0,25.0,228.33258301607728
8627,823.8826872619017,9.0,18.0,186.18702438639153
8628,823.8826872619017,8.0,17.0,136.779062758149
8629,823.8826872619017,4.0,8.0,79.1046702265167
8632,823.8826872619017,2.0,2.0,15.89444541915986
8633,823.8826872619017,2.0,2.0,6.181819244189445
8636,823.8826872619017,1.0,1.0,9.943570189839546
8639,823.8826872619017,1.0,1.0,6.076579606142921
8640,823.8826872619017,12.0,23.0,256.25886073091095
8641,823.8826872619017,11.0,27.0,231.01583610856318
8642,823.8826872619017,2.0,2.0,26.182173268493585
8644,823.8826872619017,0.0,1.0,0.6227831887094782
8645,823.8826872619017,1.0,1.0,4.334438749631977
8646,823.8826872619017,1.0,1.0,7.856070853601518
8649,823.8826872619017,1.0,1.0,3.8981616914526476
8652,823.8826872619017,1.0,1.0,6.052520858534763
8653,823.8826872619017,1.0,1.0,10.869017940044412
8655,823.8826872619017,1.0,1.0,19.25738261865845
8656,823.8826872619017,3.0,3.0,34.92114979956118
8657,823.8826872619017,1.0,1.0,2.599181922398804
8658,823.8826872619017,1.0,1.0,14.316545958003845
8661,823.8826872619017,1.0,1.0,1.786511489643844
8663,823.8826872619017,2.0,3.0,13.479885503841897
8664,823.8826872619017,1.0,1.0,26.004299489345403
8665,823.8826872619017,1.0,1.0,21.56307601508707
8666,823.8826872619017,2.0,2.0,27.331917545937095
8669,823.8826872619017,2.0,2.0,16.848835608996733
8670,823.8826872619017,6.0,12.0,124.17848222678774
8671,823.8826872619017,5.0,6.0,113.60601887370522
8678,823.8826872619017,2.0,2.0,28.16018561432973
8679,823.8826872619017,2.0,2.0,42.20224124803244
8685,823.8826872619017,1.0,1.0,5.129941423531162
8697,823.8826872619017,1.0,1.0,0.9027357498148898
8708,823.8826872619017,1.0,1.0,9.967909144801244
8712,823.8826872619017,1.0,1.0,7.336249568424994
8713,823.8826872619017,1.0,1.0,12.733131175703168
8718,823.8826872619017,1.0,1.0,10.76825955304452
8723,823.8826872619017,1.0,1.0,2.1074532219914754
8724,823.8826872619017,1.0,1.0,8.598636846656065
8726,823.8826872619017,1.0,1.0,1.67900286884189
8727,823.8826872619017,0.0,2.0,1.4411431463674995
8729,823.8826872619017,3.0,9.0,31.092121351288203
8731,823.8826872619017,6.0,8.0,87.16233088232374
8732,823.8826872619017,4.0,4.0,47.60267209205755
8733,823.8826872619017,2.0,2.0,39.83062239115261
8734,823.8826872619017,9.0,16.0,153.28226872673824
8735,823.8826872619017,3.0,9.0,50.48145104241281
8736,823.8826872619017,4.0,4.0,56.29162163409529
8737,823.8826872619017,12.0,18.0,258.1388769188074
8738,823.8826872619017,3.0,4.0,64.03004760549184
8739,823.8826872619017,4.0,7.0,55.97004232878883
8740,823.8826872619017,6.0,10.0,74.35458935566416
8741,823.8826872619017,7.0,13.0,89.41710096994832
8742,823.8826872619017,1.0,1.0,4.8888843735530845
8745,823.8826872619017,1.0,2.0,5.334840917452776
8746,823.8826872619017,10.0,13.0,132.40146063781532
8747,823.8826872619017,6.0,6.0,71.92645958135813
8748,823.8826872619017,5.0,7.0,62.36796202605756
8749,823.8826872619017,6.0,7.0,77.48741575553984
8750,823.8826872619017,8.0,10.0,86.24405152623653
8751,823.8826872619017,3.0,3.0,46.799898832492225
8759,823.8826872619017,2.0,2.0,22.388750324887944
8761,823.8826872619017,2.0,2.0,20.812201784741234
8762,823.8826872619017,1.0,1.0,3.630292856351731
8768,823.8826872619017,0.0,1.0,0.270603297242898
8769,823.8826872619017,4.0,4.0,45.66970136654465
8770,823.8826872619017,1.0,1.0,21.109914102856397
8771,823.8826872619017,6.0,10.0,108.95475622923753
8772,823.8826872619017,5.0,13.0,93.15127750950661
8773,823.8826872619017,4.0,10.0,69.77045088272456
8774,823.8826872619017,6.0,18.0,123.99859415901815
8775,823.8826872619017,3.0,6.0,58.62642440717567
8776,823.8826872619017,7.0,20.0,173.3104125622015
8777,823.8826872619017,2.0,6.0,32.03703046960113
8784,823.8826872619017,1.0,1.0,2.0332894317517014
8812,823.8826872619017,1.0,1.0,3.7630474617409284
8818,823.8826872619017,2.0,2.0,13.644922931444158
8819,823.8826872619017,3.0,3.0,26.88510829722491
8822,823.8826872619017,6.0,7.0,93.52320940440693
8823,823.8826872619017,1.0,1.0,5.073933010627931
8824,823.8826872619017,1.0,1.0,6.40506478346057
8825,823.8826872619017,5.0,6.0,45.137667208129734
8826,823.8826872619017,1.0,1.0,14.30660143205309
8829,823.8826872619017,3.0,3.0,44.58777571354141
8830,823.8826872619017,2.0,2.0,33.04175251546552
8833,823.8826872619017,1.0,1.0,1.285401890703671
8835,823.8826872619017,5.0,10.0,99.93299021370684
8836,823.8826872619017,2.0,7.0,29.793893620142068
8837,823.8826872619017,11.0,15.0,189.06753039537907
8838,823.8826872619017,7.0,9.0,108.73804182386384
8839,823.8826872619017,7.0,12.0,104.28167552843908
8840,823.8826872619017,3.0,6.0,49.48073643606527
8841,823.8826872619017,6.0,11.0,79.03866826316883
8842,823.8826872619017,2.0,4.0,27.553979058734853
8843,823.8826872619017,12.0,18.0,257.62800399285567
8844,823.8826872619017,6.0,12.0,100.06519358452815
8845,823.8826872619017,1.0,1.0,3.71841148774262
8847,823.8826872619017,3.0,6.0,16.82451687942662
8851,823.8826872619017,3.0,3.0,26.12620023920539
8852,823.8826872619017,9.0,15.0,140.30111790916376
8853,823.8826872619017,2.0,2.0,26.29398824072646
8854,823.8826872619017,3.0,4.0,39.627040290455916
8855,823.8826872619017,8.0,12.0,103.93022942519876
8856,823.8826872619017,8.0,10.0,117.38717347232138
8857,823.8826872619017,2.0,2.0,32.52421513164748
8864,823.8826872619017,1.0,1.0,1.0807587348264291
8874,823.8826872619017,2.0,3.0,16.70303089804077
8875,823.8826872619017,6.0,12.0,137.85595334014633
8876,823.8826872619017,14.0,43.0,370.46436397239114
8877,823.8826872619017,4.0,5.0,70.85459451694905
8878,823.8826872619017,2.0,4.0,26.082974762616985
8879,823.8826872619017,4.0,6.0,58.44994056102364
8880,823.8826872619017,1.0,1.0,3.293167766637364
8882,823.8826872619017,8.0,15.0,196.97956280280277
8883,823.8826872619017,3.0,6.0,35.81671380857141
8890,823.8826872619017,3.0,3.0,50.32620115168377
8891,823.8826872619017,1.0,1.0,20.369858718781515
8895,823.8826872619017,2.0,2.0,12.615692052029434
8908,823.8826872619017,1.0,1.0,40.57020561786901
8913,823.8826872619017,1.0,1.0,3.34608509581139
8926,823.8826872619017,1.0,1.0,12.330521779855474
8927,823.8826872619017,1.0,1.0,16.190144446822824
8928,823.8826872619017,3.0,3.0,35.56137495192699
8930,823.8826872619017,1.0,1.0,10.954813286635915
8931,823.8826872619017,1.0,1.0,15.960707970698362
8935,823.8826872619017,1.0,1.0,11.228242267531162
8936,823.8826872619017,6.0,9.0,74.63750017140414
8940,823.8826872619017,1.0,1.0,1.9699311736708165
8941,823.8826872619017,1.0,1.0,8.704272137968848
8942,823.8826872619017,7.0,15.0,93.03866294097755
8943,823.8826872619017,10.0,18.0,176.57846767784199
8944,823.8826872619017,10.0,11.0,159.52627289963615
8945,823.8826872619017,11.0,19.0,198.49844372249598
8946,823.8826872619017,5.0,7.0,51.08223307989799
8947,823.8826872619017,4.0,6.0,72.85875295017041
8948,823.8826872619017,2.0,2.0,9.003565369728873
8949,823.8826872619017,5.0,7.0,53.95444537423591
8950,823.8826872619017,3.0,5.0,29.378137797148476
8958,823.8826872619017,16.0,40.0,485.3605468665273
8959,823.8826872619017,7.0,12.0,120.8370729243013
8960,823.8826872619017,11.0,18.0,203.3045957229676
8961,823.8826872619017,5.0,8.0,73.10599160860674
8962,823.8826872619017,11.0,12.0,171.89501369019212
8963,823.8826872619017,6.0,7.0,76.49017176371318
8964,823.8826872619017,1.0,1.0,16.843811538410755
8965,823.8826872619017,1.0,1.0,3.2757343418495717
8966,823.8826872619017,1.0,1.0,4.522498262676821
8968,823.8826872619017,1.0,1.0,6.6186410787493895
8978,823.8826872619017,1.0,1.0,2.7864623244098268
8979,823.8826872619017,2.0,2.0,18.82037819544683
8980,823.8826872619017,4.0,5.0,38.28772069050317
8981,823.8826872619017,1.0,1.0,2.2883824280861007
8982,823.8826872619017,2.0,2.0,20.431391246506895
8983,823.8826872619017,4.0,10.0,76.38664092154852
8984,823.8826872619017,1.0,3.0,23.02856971442169
8985,823.8826872619017,1.0,2.0,4.179382811495905
8988,823.8826872619017,9.0,13.0,191.0347763520697
8989,823.8826872619017,3.0,6.0,36.987467164933506
8996,823.8826872619017,3.0,6.0,23.619541510600286
9021,823.8826872619017,1.0,1.0,5.427329538670402
9031,823.8826872619017,3.0,3.0,34.634496213568475
9032,823.8826872619017,1.0,1.0,10.547758152427697
9033,823.8826872619017,1.0,1.0,10.528276496971365
9034,823.8826872619017,7.0,8.0,82.30684442928202
9035,823.8826872619017,2.0,2.0,13.786632895170964
9036,823.8826872619017,1.0,1.0,7.373078716028463
9037,823.8826872619017,4.0,6.0,50.326852062498084
9040,823.8826872619017,9.0,14.0,170.62805911474803
9041,823.8826872619017,2.0,2.0,12.13050102809108
9042,823.8826872619017,3.0,3.0,29.38435990235332
9044,823.8826872619017,1.0,1.0,22.361202949170195
9045,823.8826872619017,1.0,1.0,3.441743019829158
9046,823.8826872619017,4.0,6.0,49.34617448356664
9047,823.8826872619017,3.0,4.0,38.10182464104095
9048,823.8826872619017,12.0,16.0,204.97081441290345
9049,823.8826872619017,10.0,20.0,194.28591525266114
9050,823.8826872619017,6.0,8.0,59.73663542414558
9051,823.8826872619017,8.0,11.0,101.6653138841885
9052,823.8826872619017,5.0,9.0,86.47305508949948
9053,823.8826872619017,7.0,8.0,106.89722899065886
9054,823.8826872619017,10.0,15.0,178.70106874269788
9055,823.8826872619017,4.0,6.0,37.822966252604196
9056,823.8826872619017,3.0,3.0,38.214994798700516
9057,823.8826872619017,7.0,13.0,119.12704838794001
9060,823.8826872619017,2.0,2.0,22.721837223610777
9064,823.8826872619017,3.0,8.0,41.06879662957608
9065,823.8826872619017,5.0,6.0,58.14605024637844
9066,823.8826872619017,8.0,10.0,107.01489920002935
9067,823.8826872619017,4.0,5.0,37.393197933596625
9068,823.8826872619017,2.0,2.0,21.994114143165525
9069,823.8826872619017,4.0,5.0,49.1466542905045
9083,823.8826872619017,3.0,5.0,16.030564636031354
9086,823.8826872619017,2.0,2.0,4.644654572345421
9089,823.8826872619017,2.0,3.0,44.22870021284475
9090,823.8826872619017,3.0,4.0,40.15280844758371
9091,823.8826872619017,2.0,4.0,26.826757883883992
9094,823.8826872619017,23.0,47.0,756.6698942877557
9095,823.8826872619017,38.0,351.0,7856.42818942798
9102,823.8826872619017,1.0,1.0,6.253043680469722
9109,823.8826872619017,1.0,1.0,6.473545676654501
9121,823.8826872619017,2.0,2.0,15.36266277297115
9140,823.8826872619017,1.0,1.0,4.061394731185398
9141,823.8826872619017,2.0,2.0,18.7274289006145
9142,823.8826872619017,8.0,8.0,149.83213648898453
9143,823.8826872619017,1.0,1.0,20.597456237294395
9144,823.8826872619017,2.0,3.0,37.243105149540725
9145,823.8826872619017,2.0,2.0,43.96985025578647
